n,time,FLOPs
816,8.79043e+08,3.70634e+09
818,8.83233e+08,3.71595e+09
820,8.81297e+08,3.75151e+09
822,9.16331e+08,3.63454e+09
824,8.81987e+08,3.80371e+09
826,9.08724e+08,3.71875e+09
828,9.18822e+08,3.70466e+09
830,8.88358e+08,3.85954e+09
832,8.99627e+08,3.83882e+09
834,8.98233e+08,3.87258e+09
836,9.06133e+08,3.8665e+09
838,8.90909e+08,3.96087e+09
840,8.78794e+08,4.0443e+09
842,8.90402e+08,4.02016e+09
844,8.83359e+08,4.08116e+09
846,8.84293e+08,4.10591e+09
848,8.78843e+08,4.16075e+09
850,8.78712e+08,4.19089e+09
852,8.81493e+08,4.20723e+09
854,8.81942e+08,4.23478e+09
856,8.77374e+08,4.28681e+09
858,8.78346e+08,4.31216e+09
860,8.81432e+08,4.32718e+09
862,8.78442e+08,4.37228e+09
864,8.8208e+08,4.38463e+09
866,8.78746e+08,4.43191e+09
868,8.82065e+08,4.4459e+09
870,8.83467e+08,4.4696e+09
872,8.84168e+08,4.49694e+09
874,8.78497e+08,4.55719e+09
876,8.83711e+08,4.56148e+09
878,8.79563e+08,4.61446e+09
880,8.82184e+08,4.63226e+09
882,8.8466e+08,4.65087e+09
884,8.79098e+08,4.71222e+09
886,8.91898e+08,4.67619e+09
888,9.04326e+08,4.64323e+09
890,9.25391e+08,4.56827e+09
892,9.14984e+08,4.65146e+09
894,9.15572e+08,4.67981e+09
896,9.25085e+08,4.66285e+09
898,8.92772e+08,4.86405e+09
900,9.09224e+08,4.80803e+09
902,9.12291e+08,4.82388e+09
904,9.05928e+08,4.89015e+09
906,9.26405e+08,4.81388e+09
908,9.18397e+08,4.88809e+09
910,9.25818e+08,4.88103e+09
912,9.00655e+08,5.05056e+09
914,9.02514e+08,5.07339e+09
916,9.09066e+08,5.06997e+09
918,8.87917e+08,5.22481e+09
920,8.9936e+08,5.19212e+09
922,8.9526e+08,5.25e+09
924,8.81643e+08,5.36586e+09
926,9.00648e+08,5.28682e+09
928,8.93735e+08,5.36232e+09
930,8.87275e+08,5.43636e+09
932,9.04519e+08,5.36721e+09
934,8.99802e+08,5.43015e+09
936,9.08616e+08,5.41211e+09
938,9.11823e+08,5.42772e+09
940,9.12627e+08,5.45771e+09
942,8.91167e+08,5.6249e+09
944,9.07026e+08,5.56183e+09
946,9.03307e+08,5.6203e+09
