n,time,FLOPs
322,4.14211e+08,9.68727e+08
323,4.24459e+08,9.54168e+08
324,4.29347e+08,9.5209e+08
325,4.33601e+08,9.51499e+08
326,4.362e+08,9.54583e+08
327,4.33847e+08,9.68615e+08
328,4.36372e+08,9.71868e+08
329,4.52595e+08,9.45624e+08
330,4.47659e+08,9.6479e+08
331,4.48635e+08,9.71465e+08
332,4.57651e+08,9.6098e+08
333,4.59161e+08,9.66498e+08
334,4.88078e+08,9.17447e+08
335,4.70812e+08,9.59657e+08
336,4.9287e+08,9.24938e+08
337,4.90403e+08,9.37912e+08
338,4.92293e+08,9.42648e+08
339,5.03315e+08,9.3021e+08
340,4.98003e+08,9.48471e+08
341,5.06935e+08,9.40001e+08
342,5.06165e+08,9.49733e+08
343,5.12147e+08,9.46894e+08
344,5.08492e+08,9.62062e+08
345,5.1243e+08,9.63015e+08
346,5.24162e+08,9.49667e+08
347,5.43419e+08,9.23976e+08
348,5.38405e+08,9.40662e+08
349,5.40773e+08,9.44635e+08
350,5.44972e+08,9.45434e+08
351,5.62901e+08,9.23185e+08
352,5.83064e+08,8.98895e+08
353,5.52886e+08,9.56058e+08
354,5.52129e+08,9.65525e+08
355,5.59189e+08,9.61433e+08
356,5.87055e+08,9.23553e+08
357,5.80264e+08,9.42254e+08
358,5.99854e+08,9.19159e+08
359,5.98356e+08,9.292e+08
360,5.89585e+08,9.50923e+08
361,6.10729e+08,9.25668e+08
362,5.99575e+08,9.50743e+08
363,5.9805e+08,9.61084e+08
364,5.98365e+08,9.68535e+08
365,6.32636e+08,9.23635e+08
366,6.20637e+08,9.49248e+08
367,6.23317e+08,9.52932e+08
368,6.51657e+08,9.18957e+08
369,6.21032e+08,9.72153e+08
370,6.2729e+08,9.70297e+08
371,6.40612e+08,9.5784e+08
372,6.7192e+08,9.20611e+08
373,6.72714e+08,9.26956e+08
374,6.67876e+08,9.41197e+08
375,6.63201e+08,9.55451e+08
376,6.86696e+08,9.3016e+08
377,6.72788e+08,9.56979e+08
378,6.76049e+08,9.59958e+08
379,6.90273e+08,9.47655e+08
380,6.95665e+08,9.4777e+08
381,7.02273e+08,9.46281e+08
382,7.07711e+08,9.46419e+08
383,7.10028e+08,9.50755e+08
384,7.50071e+08,9.07064e+08
385,7.18978e+08,9.53699e+08
386,7.26543e+08,9.51139e+08
387,7.50287e+08,9.28212e+08
388,7.46493e+08,9.40178e+08
389,7.61365e+08,9.28956e+08
390,7.55753e+08,9.43086e+08
391,7.85328e+08,9.14567e+08
392,7.74063e+08,9.35011e+08
393,8.06178e+08,9.04649e+08
394,7.93326e+08,9.26337e+08
395,8.15276e+08,9.08275e+08
396,8.13631e+08,9.17038e+08
397,8.33559e+08,9.01909e+08
398,8.48241e+08,8.9301e+08
399,8.48687e+08,8.99283e+08
400,8.81243e+08,8.72586e+08
401,8.51427e+08,9.0993e+08
402,8.4904e+08,9.19329e+08
403,8.59812e+08,9.146e+08
404,8.45643e+08,9.36862e+08
405,8.76136e+08,9.10984e+08
406,8.88757e+08,9.04713e+08
407,9.10003e+08,8.90133e+08
408,8.61876e+08,9.4678e+08
409,8.97561e+08,9.15836e+08
410,9.11276e+08,9.08682e+08
411,9.46815e+08,8.80987e+08
412,9.06361e+08,9.2704e+08
413,9.59347e+08,8.82229e+08
414,9.42856e+08,9.04193e+08
415,9.49895e+08,9.04009e+08
416,9.82227e+08,8.80584e+08
417,9.81436e+08,8.87662e+08
418,9.85439e+08,8.90429e+08
419,9.97919e+08,8.85617e+08
420,9.89287e+08,8.99754e+08
421,1.01568e+09,8.82648e+08
422,9.90473e+08,9.1157e+08
423,1.01521e+09,8.95693e+08
424,9.81663e+08,9.32885e+08
425,1.05533e+09,8.73915e+08
426,1.02938e+09,9.02281e+08
427,1.04713e+09,8.93249e+08
428,1.01599e+09,9.27104e+08
429,1.11709e+09,8.49121e+08
430,1.06461e+09,8.97225e+08
431,1.0859e+09,8.85783e+08
432,1.09119e+09,8.87634e+08
433,1.11671e+09,8.73386e+08
434,1.10059e+09,8.92332e+08
435,1.14163e+09,8.66212e+08
436,1.09672e+09,9.07914e+08
437,1.16182e+09,8.62947e+08
438,1.13092e+09,8.92625e+08
439,1.1786e+09,8.6239e+08
440,1.11451e+09,9.18228e+08
441,1.17533e+09,8.76654e+08
442,1.19312e+09,8.69469e+08
443,1.21962e+09,8.56362e+08
444,1.1719e+09,8.97281e+08
445,1.22424e+09,8.64737e+08
446,1.18346e+09,9.00574e+08
447,1.24892e+09,8.59121e+08
448,1.2374e+09,8.7295e+08
449,1.2691e+09,8.56857e+08
450,1.22864e+09,8.90995e+08
451,1.28072e+09,8.60471e+08
452,1.21968e+09,9.09557e+08
453,1.32129e+09,8.45195e+08
454,1.25939e+09,8.92622e+08
455,1.29827e+09,8.71622e+08
456,1.22788e+09,9.27676e+08
457,1.32631e+09,8.64492e+08
458,1.31675e+09,8.76493e+08
459,1.37068e+09,8.47534e+08
460,1.29063e+09,9.05993e+08
461,1.39479e+09,8.43812e+08
462,1.34622e+09,8.79956e+08
463,1.39689e+09,8.53552e+08
464,1.37123e+09,8.75169e+08
465,1.41347e+09,8.54517e+08
466,1.37704e+09,8.82789e+08
467,1.46887e+09,8.32939e+08
468,1.38446e+09,8.89409e+08
469,1.48251e+09,8.35922e+08
470,1.42585e+09,8.74705e+08
471,1.47195e+09,8.52732e+08
472,1.36269e+09,9.2698e+08
473,1.50132e+09,8.46739e+08
474,1.45979e+09,8.76363e+08
475,1.5436e+09,8.34034e+08
476,1.41239e+09,9.1728e+08
477,1.54188e+09,8.45552e+08
478,1.48643e+09,8.82622e+08
479,1.55845e+09,8.47124e+08
480,1.51153e+09,8.78899e+08
481,1.58297e+09,8.44488e+08
482,1.54737e+09,8.69316e+08
483,1.63452e+09,8.28097e+08
484,1.51036e+09,9.01745e+08
485,1.63812e+09,8.36579e+08
486,1.6028e+09,8.60314e+08
487,1.66784e+09,8.31877e+08
488,1.5345e+09,9.09741e+08
489,1.71851e+09,8.17333e+08
490,1.64099e+09,8.61205e+08
491,1.74241e+09,8.16051e+08
492,1.60568e+09,8.90962e+08
493,1.77187e+09,8.12327e+08
494,1.65612e+09,8.74402e+08
495,1.77028e+09,8.22989e+08
496,1.67885e+09,8.73075e+08
497,1.80949e+09,8.1495e+08
498,1.72417e+09,8.60447e+08
499,1.78742e+09,8.35011e+08
500,1.65566e+09,9.06889e+08
501,1.84168e+09,8.2019e+08
502,1.73088e+09,8.77924e+08
503,1.83411e+09,8.33471e+08
504,1.64935e+09,9.32377e+08
505,1.90146e+09,8.13576e+08
506,1.80627e+09,8.61548e+08
507,1.90688e+09,8.20938e+08
508,1.72645e+09,9.12106e+08
509,1.96226e+09,8.07243e+08
510,1.84101e+09,8.65488e+08
511,2.01994e+09,7.93469e+08
512,2.32278e+09,6.94077e+08
