n,time,FLOPs
330,3.72572e+07,1.15923e+10
331,3.96082e+07,1.10036e+10
332,3.7961e+07,1.15854e+10
333,4.07244e+07,1.08971e+10
334,3.95604e+07,1.13191e+10
335,4.18491e+07,1.07964e+10
336,4.04344e+07,1.12744e+10
337,4.21701e+07,1.09071e+10
338,3.98917e+07,1.1633e+10
339,4.16463e+07,1.1242e+10
340,4.10614e+07,1.15033e+10
341,4.30946e+07,1.10575e+10
342,4.13859e+07,1.16156e+10
343,4.35916e+07,1.11248e+10
344,4.18983e+07,1.16759e+10
345,4.54458e+07,1.08586e+10
346,4.31212e+07,1.15437e+10
347,4.49642e+07,1.11668e+10
348,4.51031e+07,1.12289e+10
349,4.5156e+07,1.13126e+10
350,4.53914e+07,1.13509e+10
351,4.74574e+07,1.09501e+10
352,4.74656e+07,1.1042e+10
353,4.95392e+07,1.06702e+10
354,4.78041e+07,1.11516e+10
355,5.01611e+07,1.07179e+10
356,4.89324e+07,1.10801e+10
357,5.12955e+07,1.0659e+10
358,4.83087e+07,1.14133e+10
359,5.23444e+07,1.06218e+10
360,5.18497e+07,1.0813e+10
361,5.30455e+07,1.06575e+10
362,5.19563e+07,1.09715e+10
363,5.4635e+07,1.05203e+10
364,5.20605e+07,1.1132e+10
365,5.48433e+07,1.06544e+10
366,5.29936e+07,1.11172e+10
367,5.75718e+07,1.03172e+10
368,5.44741e+07,1.09932e+10
369,5.70085e+07,1.05903e+10
370,5.36957e+07,1.13353e+10
371,5.94744e+07,1.03171e+10
372,5.64547e+07,1.0957e+10
373,6.12402e+07,1.01825e+10
374,5.76672e+07,1.09005e+10
375,6.20433e+07,1.02131e+10
376,5.93316e+07,1.07655e+10
377,6.21024e+07,1.03675e+10
378,6.01388e+07,1.07914e+10
379,6.47837e+07,1.00973e+10
380,5.84354e+07,1.12831e+10
381,6.86173e+07,9.68483e+09
382,6.5837e+07,1.01735e+10
383,6.86521e+07,9.8331e+09
384,6.30004e+07,1.07993e+10
385,6.76278e+07,1.01392e+10
386,6.63736e+07,1.04114e+10
387,6.9774e+07,9.98117e+09
388,6.65746e+07,1.05421e+10
389,7.25732e+07,9.74567e+09
390,6.91409e+07,1.03085e+10
391,7.62627e+07,9.41791e+09
392,6.97086e+07,1.03826e+10
393,7.69915e+07,9.47258e+09
394,7.28737e+07,1.00844e+10
395,7.84645e+07,9.43732e+09
396,7.34265e+07,1.01616e+10
397,7.99557e+07,9.40264e+09
398,7.61606e+07,9.94593e+09
399,8.02089e+07,9.51527e+09
400,7.42968e+07,1.03498e+10
401,8.28114e+07,9.35546e+09
402,7.74064e+07,1.00838e+10
403,8.16643e+07,9.62947e+09
404,7.87478e+07,1.00606e+10
405,8.53542e+07,9.35099e+09
406,7.99208e+07,1.00608e+10
407,8.65283e+07,9.36137e+09
408,8.27058e+07,9.86638e+09
409,8.8732e+07,9.26406e+09
410,8.24234e+07,1.00464e+10
411,8.95755e+07,9.31205e+09
412,8.38934e+07,1.00155e+10
413,9.27236e+07,9.1278e+09
414,8.69221e+07,9.80791e+09
415,9.49985e+07,9.03924e+09
416,8.9171e+07,9.69973e+09
417,9.70696e+07,8.97484e+09
418,8.72786e+07,1.00536e+10
419,9.8991e+07,8.92782e+09
420,8.81031e+07,1.01031e+10
421,9.88785e+07,9.06653e+09
422,9.11764e+07,9.90263e+09
423,1.02829e+08,8.84299e+09
424,9.46011e+07,9.68043e+09
425,1.04486e+08,8.82671e+09
426,9.52506e+07,9.75106e+09
427,1.06281e+08,8.80069e+09
428,9.9592e+07,9.45791e+09
429,1.05989e+08,8.94949e+09
430,9.90004e+07,9.64838e+09
431,1.08129e+08,8.8956e+09
432,1.03633e+08,9.34623e+09
433,1.14126e+08,8.54596e+09
434,1.04314e+08,9.41474e+09
435,1.17966e+08,8.38284e+09
436,1.06381e+08,9.36001e+09
437,1.18827e+08,8.43739e+09
438,1.09424e+08,9.22545e+09
439,1.18965e+08,8.54378e+09
440,1.11307e+08,9.19409e+09
441,1.24239e+08,8.29336e+09
442,1.11128e+08,9.33499e+09
443,1.20224e+08,8.68743e+09
444,1.12418e+08,9.35367e+09
445,1.24056e+08,8.53359e+09
446,1.13951e+08,9.35304e+09
447,1.26565e+08,8.47766e+09
448,1.14958e+08,9.39635e+09
449,1.26753e+08,8.57916e+09
450,1.18178e+08,9.2633e+09
451,1.30536e+08,8.44231e+09
452,1.20491e+08,9.20712e+09
453,1.32631e+08,8.41994e+09
454,1.22225e+08,9.19742e+09
