n,time,FLOPs
457,2.25669e+08,5.0808e+09
458,2.27551e+08,5.07192e+09
459,2.31849e+08,5.01057e+09
460,2.35342e+08,4.96852e+09
461,2.33029e+08,5.05062e+09
462,2.32963e+08,5.08499e+09
463,2.38684e+08,4.9954e+09
464,3.27159e+08,3.66813e+09
465,2.39623e+08,5.04056e+09
466,2.3897e+08,5.087e+09
467,2.42601e+08,5.04317e+09
468,2.49855e+08,4.92828e+09
469,2.55278e+08,4.85456e+09
470,2.49989e+08,4.98903e+09
471,2.51695e+08,4.98689e+09
472,2.71824e+08,4.64708e+09
473,2.54954e+08,4.98611e+09
474,2.5412e+08,5.03426e+09
475,2.62824e+08,4.89841e+09
476,2.68286e+08,4.82904e+09
477,2.6365e+08,4.94496e+09
478,2.60519e+08,5.03592e+09
479,2.6873e+08,4.91275e+09
480,3.98446e+08,3.33417e+09
481,2.76108e+08,4.8416e+09
482,2.7441e+08,4.902e+09
483,2.72204e+08,4.97253e+09
484,2.77313e+08,4.91128e+09
485,2.79653e+08,4.90043e+09
486,2.71687e+08,5.07538e+09
487,2.76471e+08,5.01838e+09
488,3.05594e+08,4.56815e+09
489,2.81591e+08,4.98807e+09
490,2.8163e+08,5.01804e+09
491,2.82862e+08,5.02682e+09
492,2.94839e+08,4.85214e+09
493,2.90278e+08,4.95847e+09
494,2.86555e+08,5.05351e+09
495,2.90092e+08,5.02227e+09
496,4.20871e+08,3.48269e+09
497,2.96848e+08,4.96767e+09
498,2.93361e+08,5.05711e+09
499,2.97832e+08,5.01126e+09
500,3.09289e+08,4.85468e+09
501,3.01483e+08,5.01032e+09
502,3.03026e+08,5.0147e+09
503,3.06793e+08,4.98278e+09
504,3.46901e+08,4.433e+09
505,3.13639e+08,4.93236e+09
506,3.134e+08,4.96549e+09
507,3.12074e+08,5.01621e+09
508,3.25224e+08,4.84191e+09
509,3.16244e+08,5.00887e+09
510,3.16836e+08,5.02901e+09
511,3.20724e+08,4.99733e+09
512,1.41701e+09,1.13774e+09
