n,time,FLOPs
468,1.2635e+09,9.74561e+08
469,1.27661e+09,9.70745e+08
470,1.28339e+09,9.71802e+08
471,1.29386e+09,9.70099e+08
472,1.30093e+09,9.70987e+08
473,1.32349e+09,9.6051e+08
474,1.31483e+09,9.72982e+08
475,1.32447e+09,9.72023e+08
476,1.32662e+09,9.76589e+08
477,1.33323e+09,9.77878e+08
478,1.34877e+09,9.72704e+08
479,1.35768e+09,9.72395e+08
480,1.36971e+09,9.69903e+08
481,1.37585e+09,9.71622e+08
482,1.40797e+09,9.55386e+08
483,1.3985e+09,9.67856e+08
484,1.40372e+09,9.70253e+08
485,1.41734e+09,9.66894e+08
486,1.42301e+09,9.69008e+08
487,1.43494e+09,9.66898e+08
488,1.44377e+09,9.66914e+08
489,1.45876e+09,9.62869e+08
490,1.46621e+09,9.63862e+08
491,1.48856e+09,9.55213e+08
492,1.51115e+09,9.46695e+08
493,1.51495e+09,9.50089e+08
494,1.52418e+09,9.5009e+08
495,1.51777e+09,9.59909e+08
496,1.52492e+09,9.61206e+08
497,1.5432e+09,9.55574e+08
498,1.54173e+09,9.62271e+08
499,1.54724e+09,9.64629e+08
500,1.56238e+09,9.61037e+08
501,1.55252e+09,9.72951e+08
502,1.55951e+09,9.74396e+08
503,1.57557e+09,9.70238e+08
504,1.58573e+09,9.6978e+08
505,1.61125e+09,9.60114e+08
506,1.6185e+09,9.61502e+08
507,1.61908e+09,9.66862e+08
508,1.62247e+09,9.70562e+08
509,1.65263e+09,9.58486e+08
510,1.66982e+09,9.54218e+08
511,1.68336e+09,9.52121e+08
512,1.67618e+09,9.61819e+08
