n,time,FLOPs
304,6.21666e+07,5.43198e+09
305,6.26623e+07,5.44234e+09
306,6.29282e+07,5.4728e+09
307,6.20354e+07,5.60614e+09
308,6.2278e+07,5.63901e+09
309,6.30781e+07,5.62187e+09
310,6.38401e+07,5.60883e+09
311,6.68764e+07,5.40614e+09
312,6.56412e+07,5.56114e+09
313,6.72275e+07,5.48227e+09
314,6.73418e+07,5.52556e+09
315,6.90403e+07,5.44126e+09
316,6.87969e+07,5.51265e+09
317,6.93564e+07,5.52023e+09
318,7.16201e+07,5.39647e+09
319,7.1286e+07,5.47305e+09
320,9.30531e+07,4.23232e+09
321,7.5701e+07,5.25134e+09
322,7.60073e+07,5.27919e+09
323,7.43723e+07,5.44565e+09
324,7.50564e+07,5.44626e+09
325,7.56595e+07,5.453e+09
326,7.66137e+07,5.43492e+09
327,7.93891e+07,5.29331e+09
328,7.79841e+07,5.43824e+09
329,8.09555e+07,5.28667e+09
330,8.0479e+07,5.36659e+09
331,8.02093e+07,5.43371e+09
332,8.07035e+07,5.4495e+09
333,8.22193e+07,5.39749e+09
334,8.28668e+07,5.40368e+09
335,8.31984e+07,5.43061e+09
336,8.4223e+07,5.4127e+09
337,8.41899e+07,5.46329e+09
338,8.51755e+07,5.44827e+09
339,8.64715e+07,5.41436e+09
340,8.72274e+07,5.41506e+09
341,8.78392e+07,5.42491e+09
342,8.7416e+07,5.49925e+09
343,8.79572e+07,5.51347e+09
344,8.9657e+07,5.45636e+09
345,9.05652e+07,5.44887e+09
346,9.11879e+07,5.45883e+09
347,9.1542e+07,5.48498e+09
348,9.51786e+07,5.32112e+09
349,9.88068e+07,5.17002e+09
350,9.84538e+07,5.23327e+09
351,9.68869e+07,5.36359e+09
352,9.81247e+07,5.34131e+09
353,9.78728e+07,5.4008e+09
354,1.00185e+08,5.32108e+09
355,1.01877e+08,5.27717e+09
356,1.02773e+08,5.27548e+09
357,1.04228e+08,5.24577e+09
358,1.06078e+08,5.19767e+09
359,1.01432e+08,5.48143e+09
360,1.03436e+08,5.42028e+09
361,1.04849e+08,5.39186e+09
362,1.05374e+08,5.40968e+09
363,1.09986e+08,5.22593e+09
364,1.0733e+08,5.39956e+09
365,1.0858e+08,5.3815e+09
366,1.09753e+08,5.36784e+09
367,1.10534e+08,5.37373e+09
368,1.11013e+08,5.39436e+09
369,1.12024e+08,5.38938e+09
370,1.13388e+08,5.36794e+09
371,1.13883e+08,5.38801e+09
372,1.14232e+08,5.4151e+09
373,1.16215e+08,5.36572e+09
374,1.17931e+08,5.33028e+09
375,1.18397e+08,5.35198e+09
376,1.18676e+08,5.3822e+09
377,1.21552e+08,5.29684e+09
378,1.19872e+08,5.41395e+09
379,1.20485e+08,5.42922e+09
380,1.21869e+08,5.41017e+09
381,1.24325e+08,5.34525e+09
382,1.23896e+08,5.40609e+09
383,1.24467e+08,5.42365e+09
384,1.54363e+08,4.40755e+09
385,1.27414e+08,5.38158e+09
386,1.27845e+08,5.40531e+09
387,1.28064e+08,5.43809e+09
388,1.3028e+08,5.38712e+09
389,1.3013e+08,5.43512e+09
390,1.33361e+08,5.34445e+09
391,1.32619e+08,5.41578e+09
