n,time,FLOPs
288,1.28773e+07,2.2299e+10
289,1.22391e+07,2.3707e+10
290,1.2848e+07,2.28186e+10
291,1.26409e+07,2.3433e+10
292,1.37619e+07,2.17467e+10
293,1.40339e+07,2.1545e+10
294,1.29888e+07,2.35176e+10
295,1.32104e+07,2.33596e+10
296,1.3308e+07,2.34249e+10
297,1.33506e+07,2.35874e+10
298,1.36159e+07,2.33621e+10
299,1.38157e+07,2.32567e+10
300,1.45854e+07,2.2251e+10
301,1.3882e+07,2.3613e+10
302,1.63016e+07,2.03091e+10
303,1.5648e+07,2.13681e+10
304,1.56413e+07,2.15895e+10
305,1.51476e+07,2.25138e+10
306,1.53611e+07,2.24198e+10
307,1.4834e+07,2.34447e+10
308,1.58246e+07,2.21924e+10
309,1.59308e+07,2.22598e+10
310,1.53992e+07,2.32523e+10
311,1.54709e+07,2.33692e+10
312,1.60424e+07,2.27547e+10
313,1.56134e+07,2.36054e+10
314,1.54383e+07,2.41025e+10
315,1.62184e+07,2.3163e+10
316,1.73317e+07,2.18821e+10
317,1.62295e+07,2.35906e+10
318,1.71531e+07,2.25321e+10
319,1.71642e+07,2.27306e+10
320,1.75951e+07,2.23829e+10
321,1.73855e+07,2.28658e+10
322,1.9662e+07,2.04078e+10
323,1.73011e+07,2.34092e+10
324,1.73808e+07,2.35188e+10
325,1.7231e+07,2.39435e+10
326,1.80828e+07,2.30269e+10
327,1.77352e+07,2.36947e+10
328,1.9023e+07,2.22939e+10
329,1.83024e+07,2.33841e+10
330,1.94892e+07,2.21609e+10
331,1.86385e+07,2.33835e+10
332,1.93885e+07,2.26833e+10
333,1.83632e+07,2.41667e+10
334,1.82826e+07,2.44925e+10
335,1.91956e+07,2.35375e+10
336,2.03668e+07,2.23832e+10
337,1.98533e+07,2.31677e+10
338,1.98379e+07,2.33926e+10
339,1.99382e+07,2.3482e+10
340,2.13408e+07,2.21332e+10
341,2.17526e+07,2.19063e+10
342,1.97952e+07,2.42847e+10
343,2.03732e+07,2.38033e+10
344,2.10286e+07,2.32636e+10
345,2.16689e+07,2.27735e+10
346,2.12771e+07,2.33951e+10
347,2.11422e+07,2.3749e+10
348,2.10072e+07,2.41088e+10
349,2.10105e+07,2.43132e+10
350,2.06972e+07,2.4894e+10
351,2.13409e+07,2.43505e+10
352,2.29405e+07,2.28466e+10
353,2.19326e+07,2.41007e+10
354,2.24652e+07,2.37298e+10
355,2.35087e+07,2.28691e+10
356,2.30405e+07,2.35314e+10
357,2.28263e+07,2.39529e+10
358,2.14873e+07,2.56599e+10
359,2.3972e+07,2.31935e+10
360,2.4613e+07,2.27786e+10
361,2.37791e+07,2.37743e+10
362,2.39021e+07,2.3849e+10
363,2.42887e+07,2.36644e+10
364,2.53093e+07,2.28982e+10
365,2.37245e+07,2.46296e+10
366,2.45975e+07,2.39511e+10
367,2.44053e+07,2.43381e+10
368,2.60176e+07,2.30169e+10
369,2.58513e+07,2.33543e+10
370,2.48144e+07,2.45283e+10
371,2.55848e+07,2.39832e+10
372,2.72433e+07,2.27056e+10
373,2.52989e+07,2.46484e+10
374,2.66085e+07,2.36241e+10
375,2.62117e+07,2.41745e+10
376,2.68734e+07,2.37684e+10
377,2.61632e+07,2.46088e+10
378,2.7704e+07,2.34255e+10
379,2.81955e+07,2.32002e+10
380,2.82665e+07,2.33255e+10
381,2.85936e+07,2.32411e+10
382,2.72241e+07,2.46029e+10
383,2.80527e+07,2.40641e+10
384,2.88238e+07,2.36041e+10
385,2.7074e+07,2.53264e+10
386,2.74558e+07,2.51693e+10
387,2.94297e+07,2.3664e+10
388,2.99725e+07,2.3416e+10
389,2.93944e+07,2.40615e+10
390,2.98994e+07,2.38379e+10
391,3.04763e+07,2.3567e+10
392,3.17267e+07,2.28123e+10
393,3.02628e+07,2.40991e+10
394,3.00815e+07,2.44299e+10
395,3.00876e+07,2.46113e+10
396,3.13872e+07,2.37718e+10
397,3.08499e+07,2.43695e+10
398,3.07668e+07,2.46203e+10
399,3.1791e+07,2.40071e+10
400,3.25531e+07,2.36217e+10
401,3.29688e+07,2.34992e+10
402,3.2235e+07,2.42143e+10
403,3.36417e+07,2.33753e+10
404,3.40488e+07,2.32681e+10
405,3.32878e+07,2.39771e+10
406,3.24779e+07,2.47574e+10
407,3.46683e+07,2.3365e+10
408,3.50662e+07,2.32705e+10
409,3.44103e+07,2.38887e+10
410,3.52228e+07,2.35092e+10
411,3.49221e+07,2.38855e+10
412,3.69264e+07,2.27543e+10
413,3.65373e+07,2.31644e+10
414,3.72788e+07,2.28689e+10
415,3.80406e+07,2.25736e+10
416,3.7732e+07,2.29231e+10
417,3.73365e+07,2.33333e+10
418,3.79543e+07,2.3119e+10
419,3.86011e+07,2.28951e+10
420,3.8673e+07,2.30164e+10
421,3.94739e+07,2.27109e+10
422,3.8944e+07,2.31842e+10
423,3.93752e+07,2.30937e+10
424,4.03741e+07,2.26823e+10
425,4.0598e+07,2.27171e+10
426,3.99471e+07,2.32506e+10
427,4.2004e+07,2.22681e+10
428,4.14841e+07,2.27059e+10
429,4.23641e+07,2.23904e+10
430,4.20084e+07,2.27382e+10
431,4.33596e+07,2.21836e+10
432,4.28551e+07,2.26012e+10
433,4.24848e+07,2.29569e+10
434,4.20606e+07,2.33494e+10
435,4.41876e+07,2.23794e+10
436,4.39546e+07,2.26535e+10
437,4.71633e+07,2.12578e+10
438,4.46343e+07,2.26168e+10
439,4.61279e+07,2.20346e+10
440,4.56537e+07,2.24159e+10
441,4.8433e+07,2.12739e+10
442,4.71858e+07,2.19851e+10
443,5.00492e+07,2.08682e+10
444,4.74159e+07,2.21766e+10
445,5.16306e+07,2.05042e+10
446,4.97203e+07,2.14358e+10
447,5.21256e+07,2.05844e+10
448,4.88228e+07,2.21247e+10
449,4.89855e+07,2.21991e+10
450,4.92404e+07,2.2232e+10
451,5.10567e+07,2.15844e+10
452,4.98985e+07,2.22326e+10
453,5.13785e+07,2.17357e+10
454,5.18819e+07,2.16676e+10
455,5.14319e+07,2.20019e+10
456,5.00286e+07,2.27684e+10
457,5.31463e+07,2.15741e+10
458,5.12764e+07,2.25079e+10
459,5.35605e+07,2.16894e+10
460,5.10316e+07,2.29133e+10
461,5.37977e+07,2.18772e+10
462,5.11455e+07,2.31616e+10
463,5.34352e+07,2.23134e+10
464,5.13121e+07,2.33875e+10
465,5.33894e+07,2.26231e+10
466,5.42933e+07,2.23902e+10
