n,time,FLOPs
318,124894,4.86571e+09
320,129527,4.75082e+09
322,126983,4.90672e+09
324,128506,4.90894e+09
326,133922,4.7687e+09
328,131468,4.91746e+09
330,129904,5.03749e+09
332,133231,4.97137e+09
334,137272,4.88328e+09
336,144767,4.68604e+09
338,150072,4.57432e+09
340,146129,4.75347e+09
342,151725,4.63213e+09
344,150771,4.71608e+09
346,151598,4.74501e+09
348,157134,4.63088e+09
350,154417,4.76664e+09
352,160436,4.64036e+09
354,162780,4.62562e+09
356,164324,4.63404e+09
358,164783,4.67316e+09
360,172160,4.523e+09
362,161432,4.87729e+09
364,166346,4.78562e+09
366,165424,4.86528e+09
368,169751,4.79319e+09
370,169184,4.86163e+09
372,172301,4.82539e+09
374,173309,4.84902e+09
376,176409,4.81486e+09
378,175869,4.88112e+09
380,185503,4.67669e+09
382,177617,4.93585e+09
384,185767,4.76881e+09
386,183674,4.87349e+09
388,191202,4.73022e+09
390,208020,4.3927e+09
392,189999,4.85876e+09
394,191291,4.87528e+09
396,195802,4.81141e+09
398,189676,5.01707e+09
400,199118,4.82729e+09
402,195615,4.96296e+09
404,200982,4.87859e+09
406,203369,4.86915e+09
408,199515,5.01219e+09
410,205274,4.91942e+09
412,214272,4.7589e+09
414,216589,4.75379e+09
416,222009,4.68262e+09
418,214467,4.89398e+09
420,216543,4.89353e+09
422,227455,4.70322e+09
424,221922,4.86625e+09
426,223627,4.87479e+09
428,228718,4.81111e+09
430,222119,5.00043e+09
432,228293,4.91053e+09
434,231346,4.89067e+09
436,241326,4.73171e+09
438,238323,4.83536e+09
440,255057,4.55945e+09
442,243582,4.81772e+09
444,244838,4.83646e+09
446,247855,4.8207e+09
448,258975,4.65515e+09
450,254383,4.78157e+09
452,252109,4.86766e+09
454,264501,4.68073e+09
456,257644,4.84771e+09
458,262468,4.80043e+09
460,261894,4.85303e+09
462,263788,4.86015e+09
464,272353,4.74813e+09
466,269128,4.84652e+09
468,281450,4.67418e+09
470,273947,4.84331e+09
472,280946,4.76291e+09
474,282619,4.7749e+09
476,282085,4.82438e+09
478,296933,4.62171e+09
480,309415,4.47244e+09
482,304867,4.57705e+09
484,300067,4.68891e+09
486,309397,4.58516e+09
488,299521,4.77538e+09
490,305621,4.71849e+09
492,313680,4.63485e+09
494,316278,4.63421e+09
496,323271,4.57073e+09
498,316922,4.69995e+09
500,330098,4.54865e+09
502,325146,4.65492e+09
504,331879,4.59688e+09
506,337612,4.55474e+09
508,336199,4.61009e+09
510,346380,4.50987e+09
512,353275,4.45658e+09
514,347239,4.56953e+09
516,334580,4.77938e+09
518,336436,4.78991e+09
520,342179,4.74594e+09
522,342759,4.7744e+09
524,340366,4.84487e+09
526,356242,4.66434e+09
528,348987,4.79757e+09
530,349061,4.83294e+09
532,343389,4.9499e+09
534,364072,4.70384e+09
536,359543,4.79883e+09
538,363875,4.77713e+09
540,374480,4.6764e+09
542,379611,4.64742e+09
544,373531,4.75797e+09
546,386344,4.63404e+09
548,381421,4.72829e+09
550,402695,4.51123e+09
552,385926,4.74153e+09
554,389720,4.72944e+09
556,392935,4.72466e+09
558,406112,4.60429e+09
560,411709,4.5743e+09
562,402552,4.71181e+09
564,420616,4.5416e+09
566,403132,4.77222e+09
568,415286,4.66533e+09
570,408370,4.7778e+09
572,429761,4.57189e+09
574,415124,4.76623e+09
576,458151,4.34875e+09
578,458244,4.3781e+09
580,441375,4.57692e+09
582,440553,4.61713e+09
584,416709,4.91491e+09
586,434364,4.74748e+09
588,453728,4.57593e+09
590,429653,4.86525e+09
592,446691,4.71144e+09
594,504611,4.19887e+09
596,467408,4.56364e+09
598,466546,4.6028e+09
600,475155,4.54967e+09
602,472717,4.60366e+09
604,450360,4.86435e+09
606,463466,4.75814e+09
608,484078,4.58564e+09
610,470107,4.75302e+09
612,486847,4.61973e+09
614,487277,4.64585e+09
616,476470,4.78222e+09
618,497848,4.60662e+09
620,477454,4.83452e+09
622,496116,4.68272e+09
624,518962,4.50539e+09
626,507724,4.63467e+09
628,508439,4.65776e+09
630,498230,4.78351e+09
632,499467,4.802e+09
634,505179,4.77779e+09
636,524931,4.62705e+09
638,543865,4.49409e+09
640,528977,4.64958e+09
642,572019,4.32662e+09
644,522557,4.7657e+09
646,542846,4.6161e+09
648,545647,4.62088e+09
650,555192,4.5695e+09
652,554468,4.60366e+09
654,559929,4.58676e+09
656,552945,4.67313e+09
658,549303,4.73283e+09
660,578078,4.52461e+09
662,583418,4.5104e+09
664,532093,4.97539e+09
666,573197,4.64645e+09
668,593966,4.51095e+09
670,565897,4.76308e+09
672,583588,4.64629e+09
674,579258,4.70892e+09
676,587400,4.67124e+09
678,581069,4.7501e+09
680,582643,4.76525e+09
682,613072,4.5554e+09
684,596919,4.70615e+09
686,580222,4.86992e+09
688,601016,4.72887e+09
690,609784,4.688e+09
692,596793,4.81785e+09
694,587625,4.92133e+09
696,601267,4.83742e+09
698,640070,4.57031e+09
700,625155,4.70619e+09
702,601342,4.92054e+09
704,624470,4.76533e+09
706,624100,4.79528e+09
708,640533,4.69876e+09
710,638923,4.73724e+09
712,675847,4.50368e+09
714,652022,4.6945e+09
716,669888,4.59492e+09
718,651624,4.75013e+09
720,651702,4.77605e+09
722,677947,4.61669e+09
724,690743,4.55629e+09
726,660619,4.79041e+09
728,685281,4.64348e+09
730,690593,4.63311e+09
732,727307,4.42336e+09
734,673682,4.80158e+09
736,686577,4.7371e+09
738,679705,4.81103e+09
740,724186,4.54002e+09
742,734188,4.5024e+09
744,754540,4.4046e+09
746,718207,4.65233e+09
748,707972,4.74492e+09
750,716743,4.71194e+09
752,741573,4.57848e+09
754,757664,4.50511e+09
756,742386,4.62224e+09
758,739115,4.66728e+09
760,748480,4.63323e+09
762,748888,4.6551e+09
764,782445,4.47887e+09
766,783141,4.49834e+09
768,750078,4.72117e+09
770,822710,4.32681e+09
772,811930,4.40705e+09
774,760691,4.7283e+09
776,783406,4.61496e+09
778,764444,4.75383e+09
780,772217,4.7302e+09
782,782666,4.691e+09
784,786888,4.68972e+09
786,811148,4.5727e+09
788,782261,4.76571e+09
790,803281,4.66458e+09
792,793165,4.74802e+09
794,802330,4.71751e+09
796,806103,4.7191e+09
798,831090,4.60025e+09
800,807884,4.75613e+09
802,829329,4.65633e+09
804,866182,4.48048e+09
806,835674,4.66717e+09
808,849654,4.61318e+09
810,841587,4.68048e+09
812,863051,4.58664e+09
814,847371,4.69454e+09
816,830247,4.81493e+09
818,872957,4.60183e+09
820,893357,4.51875e+09
822,864121,4.69445e+09
824,859434,4.74304e+09
826,841396,4.86826e+09
828,877450,4.69085e+09
830,907738,4.55626e+09
832,878153,4.73248e+09
834,909413,4.59179e+09
836,919271,4.56436e+09
838,895265,4.7092e+09
840,931474,4.54776e+09
842,908312,4.68596e+09
844,886584,4.82362e+09
846,927730,4.63156e+09
848,967285,4.46318e+09
850,949004,4.57063e+09
852,929895,4.68653e+09
854,965754,4.53372e+09
856,915404,4.80551e+09
858,970226,4.55518e+09
860,968369,4.58521e+09
862,958674,4.65315e+09
864,946020,4.73729e+09
866,984939,4.57118e+09
868,966088,4.68192e+09
870,992052,4.58042e+09
872,969785,4.70715e+09
874,995498,4.60662e+09
876,1.00701e+06,4.57481e+09
878,981743,4.714e+09
880,1.00247e+06,4.6376e+09
882,1.00549e+06,4.64469e+09
884,973492,4.81913e+09
886,1.03838e+06,4.53844e+09
888,1.01732e+06,4.65335e+09
890,1.02874e+06,4.6224e+09
892,1.02974e+06,4.63871e+09
894,1.04536e+06,4.58988e+09
896,1.02051e+06,4.72272e+09
898,1.06282e+06,4.55497e+09
900,1.06275e+06,4.57557e+09
902,1.0391e+06,4.70056e+09
904,1.06162e+06,4.62126e+09
906,1.12077e+06,4.39674e+09
908,1.09365e+06,4.52568e+09
910,1.06867e+06,4.65188e+09
912,1.12449e+06,4.44042e+09
914,1.10577e+06,4.5354e+09
916,1.05921e+06,4.75551e+09
918,1.12012e+06,4.51658e+09
920,1.14161e+06,4.45086e+09
922,1.13194e+06,4.50844e+09
924,1.08318e+06,4.73184e+09
926,1.15357e+06,4.46234e+09
928,1.14178e+06,4.52792e+09
930,1.10474e+06,4.69991e+09
932,1.11108e+06,4.6932e+09
934,1.14522e+06,4.57288e+09
936,1.13834e+06,4.62024e+09
938,1.14081e+06,4.62993e+09
940,1.16549e+06,4.55123e+09
942,1.22618e+06,4.34438e+09
944,1.15047e+06,4.64998e+09
946,1.17256e+06,4.58171e+09
948,1.16287e+06,4.63943e+09
950,1.18433e+06,4.57461e+09
952,1.29989e+06,4.18549e+09
954,1.16115e+06,4.70531e+09
956,1.16716e+06,4.70071e+09
958,1.22113e+06,4.51178e+09
960,1.18399e+06,4.67274e+09
962,1.19537e+06,4.64757e+09
964,1.17038e+06,4.76653e+09
966,1.17592e+06,4.76377e+09
968,1.23617e+06,4.55039e+09
970,1.20306e+06,4.69496e+09
972,1.24605e+06,4.55169e+09
974,1.24569e+06,4.57176e+09
976,1.28648e+06,4.445e+09
978,1.28662e+06,4.46272e+09
980,1.24327e+06,4.63722e+09
982,1.24013e+06,4.66796e+09
984,1.22012e+06,4.76388e+09
986,1.24436e+06,4.69007e+09
988,1.2707e+06,4.6115e+09
990,1.28202e+06,4.58928e+09
992,1.34767e+06,4.3834e+09
994,1.36104e+06,4.35786e+09
996,1.33312e+06,4.46704e+09
998,1.35532e+06,4.4115e+09
1000,1.37802e+06,4.35624e+09
1002,1.36617e+06,4.41163e+09
1004,1.37959e+06,4.38616e+09
1006,1.34257e+06,4.52506e+09
1008,1.38295e+06,4.41042e+09
1010,1.31349e+06,4.66212e+09
1012,1.31904e+06,4.6609e+09
1014,1.39863e+06,4.41305e+09
1016,1.38854e+06,4.46267e+09
1018,1.35707e+06,4.58414e+09
1020,1.41807e+06,4.40419e+09
1022,1.35864e+06,4.6149e+09
1024,1.38417e+06,4.54751e+09
